Name                     Objtype  Agnclass  RA         DEC          Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized    Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC094060                G        S2        1.2258494  0.4966799    1308.0027449612403   24.626256225351355  03      1       3    774.0              1.001293661060802        669663.6316069127   866.3177640451652          
PGC073830                G        S2        1.2416298  0.2152186    1320.0735330749353   23.325334216705798  03      1       3    774.0              1.001293661060802        612790.5545002065   792.7432787842257          
PGC1142182               G        S2        1.2428689  -0.4843533   1290.2368087012985   16.847275928506207  03      1       3    770.0              1.0013003901170352       558790.8539756776   726.6461039995808          
PGC3112438               G        S2        1.3096261  -0.0953648   1331.0437306095978   21.124018605311097  03      1       3    771.0000000000002  1.0012987012987016       270574.1848892206   351.3950453106761          
PGC3115967               G        S2        1.3180951  0.629175     1265.1558119325553   22.570370578232442  03      1       3    771.0              1.0012987012987014       1648894.8507988665  2141.421884154372          
PGC3116286               G        S2        1.3472193  0.700174     1281.117558160622    22.969586139092524  03      1       3    771.9999999999999  1.001297016861219        83631.53414690621   108.47150991816629         
PGC1157149               G        S2        1.3513836  0.1029192    1264.0423753246753   20.330977995676715  03      1       3    769.9999999999999  1.001300390117035        640927.86609808     833.4562628063459          
PGC1124573               G        S2        1.3790343  -1.1938477   1336.1596854166667   14.05891249229816   03      1       3    768.0              1.001303780964798        225860.29237829585  294.4723499065135          
PGC1163639               G        S2        1.3850401  0.3478088    1291.4314629053179   20.62834832364204   03      1       3    770.9999999999999  1.0012987012987011       250240.85167467105  324.9881190580144          
PGC1157501               G        S2        1.4328556  0.1163919    1371.9348901298702   17.859236350096694  03      1       3    770.0              1.0013003901170352       9638961.811628541   12534.410678320599         
PGC1174853               G        S2        1.5107934  0.765049     1268.0177133766235   19.95155096508529   03      1       3    770.0000000000002  1.0013003901170354       93544.91311767354   121.64488051713074         
PGC3108465               G        S2        1.5283254  -0.8485913   1202.908833680104    14.570594437919134  03      1       3    769.0              1.0013020833333333       1219729.0001931589  1588.1888023348422         
PGC3114708               G        S2        1.6102115  0.3871115    1240.5806032679739   17.186044966213412  03      1       3    765.0              1.0013089005235603       1562221737.8052447  2044792.850530425          
PGC1123850               G        S2        1.585041   -1.2250658   1200.4170827900914   13.462408732889315  03      1       3    767.0000000000001  1.0013054830287207       1299100.757201194   1695.9539911242741         
PGC1125140               G        S2        0.9266694  -1.1668787   1314.7769516254878   34.76548495391719   03      1       3    769.0              1.0013020833333333       840188.0974459517   1093.9949185494163         
PGC1132426               G        S2        1.0442064  -0.8787547   1312.921430156658    16.10118874377635   03      1       3    766.0000000000001  1.0013071895424839       286797.9369813853   374.89926402795464         
PGC1133163               G        S2        1.241116   -0.8485298   1823.1980511749348   10.887885862869245  03      1       3    766.0              1.0013071895424837       12504658.044291623  16345.958227832187         
PGC1133656               G        S2        1.1605923  -0.829501    1332.0012782834851   15.9939833670624    03      1       3    768.9999999999999  1.0013020833333333       452231.8161819233   588.843510653546           
PGC1135909               G        S2        1.2104923  -0.7398477   1287.5799901041667   16.4158154394947    03      1       3    768.0              1.001303780964798        3479060.951968111   4535.9334445477325         
PGC1149012               G        S2        1.1023699  -0.213881    1255.9063792207792   16.913995807129634  03      1       3    770.0              1.0013003901170352       17484867.46331737   22737.14884696667          
PGC1149377               G        S2        1.0629143  -0.2002638   1264.4194336363637   16.986083252306955  03      1       3    769.9999999999999  1.001300390117035        465011.594666697    604.6964820113095          
PGC1151375               G        S2        1.0276179  -0.1235515   1310.8917251948053   17.260113511499437  03      1       3    770.0              1.0013003901170352       1132181.1915657672  1472.277232205159          
PGC1153147               G        S2        1.2873242  -0.0507015   1291.7249617380025   22.168357902219206  03      1       3    771.0              1.0012987012987014       2018227.7444003199  2621.0749927276884         
PGC1153327               G        S2        1.1112565  -0.0431458   1284.7155367532466   17.036000897606158  03      1       3    770.0              1.0013003901170352       888502.3680087002   1155.3996983208065         
PGC1164204               G        S2        1.5338003  0.3700848    1534.3843753246754   16.232954149292866  03      1       3    770.0              1.0013003901170352       18644652.94537976   24245.322425721406         
PGC1170304               G        S2        1.1966551  0.6005937    1264.981770909091    19.218412981012488  03      1       3    769.9999999999999  1.001300390117035        472624.4844861568   614.5962086946122          
PGC1172968               G        S2        1.5225003  0.694015     1263.015865974026    19.12872386481775   03      1       3    770.0              1.0013003901170352       18104.96809750314   23.54352158322905          
PGC1186753               G        S2        1.526342   1.1739058    1374.2028714656292   20.558036474713543  03      1       3    771.0              1.0012987012987014       156644.70536332534  203.4346822900329          
PGC3109783               G        S2        1.005622   -0.6145152   1927.2252338441888   37.99421709918857   03      1       3    783.0              1.0012787723785166       592714.2216319148   757.9465749768732          
PGC3116270               G        S2        1.2572644  0.6975202    1547.4473928848643   21.861212771278314  03      1       3    772.9999999999998  1.0012953367875645       686539.491192359    889.2998590574599          
2MASXJ01263707-0034575   G        S2        1.4436335  -0.5827491   1250.7885278645833   16.560669025294548  03      1       3    768.0              1.001303780964798        104594.17915058187  136.36789980519148         
PGC003922                G        S2        1.1066514  -0.144932    1389.7540948051947   16.266704253899995  03      1       3    770.0              1.0013003901170352       341098.0620025365   443.5605487679278          
PGC004144                G        S2        1.1625264  -3.5424583   1330.7615735602092   19.876261644976456  03      1       3    764.0              1.001310615989515        4817971.605821315   6314.510623619024          
PGC006447                G        S2        1.7570691  -3.8271131   1498.7949331143232   14.955347624191218  03      1       3    761.0              1.0013157894736842       3883366.1373796677  5109.692286025878          
PGC004968                G        S1.5      1.3666139  -1.0401031   2512.1921767833983   38.46527096724394   03      1       3    771.0              1.0012987012987014       670794.2373624537   871.1613472239659          
NGC0291                  G        S2        0.8916421  -8.7677573   -805.5217733990148   3136.340416383923   03      1       4    812.0000000000002  1.0012330456226883       3842.711138802834   4.738238148955405          
PGC3102595               G        S2        0.8476262  -8.6833682   -626.2713314039408   2555.55045347759    03      1       4    812.0              1.0012330456226881       3546.846145420823   4.373423113959092          
SDSSJ002531.45-104022.2  G        S2        0.4254011  -10.6728628  869.4193922305765    2227.7161392443486  03      1       4    798.0              1.001254705144291        2991.938495663307   3.754000621911301          
IC0009                   G        S2        0.3288875  -14.1218791  -677.7879087939699   2213.9376499859873  03      1       4    796.0              1.0012578616352201       2532.7695235664332  3.1858736145489726         
PGC001884                G        S2        0.5149346  -9.2078162   15.221661945812803   2658.716516662794   03      1       4    812.0              1.0012330456226881       2553.349125735673   3.1483959626827045         
NGC0166                  G        S2        0.5968861  -13.6106389  -156.6766221393035   2644.7469377875423  03      1       4    804.0              1.0012453300124533       2581.8731903261278  3.2152841722616783         
PGC101950                G        S2        1.2017578  -44.8292743  471.449675990099     2214.2440664081623  03      2       1    808.0              1.0012391573729864       3938.7302177185447  4.880706589490142          
PGC101952                G        S2        1.2197178  -45.0293996  -238.4658097410604   2174.927708288458   03      2       1    811.0              1.0012345679012347       3582.407411069943   4.422725198851781          
PGC101956                G        S2        1.2374035  -45.3309702  30.420413691931547   2140.073181561414   03      2       1    818.0              1.0012239902080784       3513.0234622814996  4.299906318582007          
IC1816                   G        S2        2.5308343  -36.6720104  -17.380787763157844  3334.9534427885037  03      2       2    759.9999999999999  1.0013175230566533       3445.5202079519136  4.539552316142179          
IC1833                   G        S2        2.6940806  -28.1713294  161.50006766169153   2950.781084322275   03      2       2    804.0000000000001  1.0012453300124535       3125.387530256295   3.892138891975461          
IC1859                   G        S2        2.8177512  -31.172525   -239.53674727047147  3006.832905937189   03      2       2    806.0              1.0012422360248447       3460.308672672881   4.298520090276871          
ESO299-020               G        S2        2.8260921  -38.7696204  353.2614042236024    2889.1309774125575  03      2       2    804.9999999999999  1.0012437810945272       3092.4913493351582  3.8463822752924854         
ESO411-029               G        S2        0.9151363  -32.0317073  -965.6236859778597   2545.574556415445   03      2       4    813.0              1.001231527093596        3353.402542371954   4.129806086664968          
ESO351-025               G        S2        0.9728655  -36.6601452  336.1070123737374    2406.9495793882975  03      2       4    792.0              1.0012642225031605       2911.5693322912703  3.6808714693947793         
IC1657                   G        S2        1.2352795  -32.6508636  -76.9126943488943    3225.919356887906   03      2       4    813.9999999999999  1.0012300123001228       2841.6821198379494  3.4953039604402822         
ESO353-009               G        S2        1.5306668  -33.1192634  -325.10860884955764  3221.6659699465363  03      2       4    791.0              1.0012658227848101       3412.3711526772177  4.319457155287617          
ESO353-038               G        S2        1.7271103  -33.7056432  -833.7457513480392   2677.673389569715   03      2       4    816.0              1.0012269938650307       3621.4826497723925  4.443536993585758          
ESO248-010               G        S2        3.3493174  -45.2531479  -852.8524903186274   2373.542771924255   03      3       1    816.0              1.0012269938650307       3319.2478191676873  4.072696710635199          
PGC131221                G        S1.5      3.41625    -41.8924444  -1140.1157179104478  2832.1303608534586  03      3       1    804.0              1.0012453300124533       5688.196143533502   7.08368137426339           
ESO200-009               G        S1.9      3.3612972  -51.6582778  333.93610307881767   2307.159409606951   03      3       1    812.0000000000001  1.0012330456226881       3590.0403957440008  4.426683595245377          
ESO153-020               G        S2        2.1009736  -55.1935833  -116.70841069100392  2595.076149925031   03      3       2    767.0              1.0013054830287207       2648.2075151916933  3.4571899676131768         
PGC097511                G        S2        3.4033222  -57.8365556  -6.070237499999998   1921.310634930009   03      3       3    752.0              1.0013315579227697       2907.8016698053407  3.8719063512720915         
ESO116-018               G        S2        3.4147312  -60.738268   -270.687094          2708.6640044302917  03      3       3    750.0              1.0013351134846462       3373.936230023205   4.504587757040327          
PGC397822                G        S1.5      3.2559174  -56.7140571  468.91210195360196   1994.049066586248   03      3       3    819.0              1.0012224938875305       3973.751670439333   4.857887127676446          
ESO157-023               G        S2        4.3733519  -56.2254967  1433.4381540473225   2403.188042159459   03      3       4    803.0              1.0012468827930174       3175.0370260040136  3.9588990349177227         
NGC1566                  G        S1.5      4.3334428  -54.9378097  -944.4028489646779   21385.716750203756  03      3       4    821.0              1.001219512195122        29933.365585810585  36.504104372939736         
PGC268761                g        S2        4.1329533  -71.4753397  -629.542191097561    2449.803172909623   03      4       2    819.9999999999999  1.001221001221001        5590.770819891124   6.8263379974250595         
ESO055-002               ?        S2        3.9002139  -72.1338333  628.1948577395577    2487.1004865382974  03      4       2    814.0              1.001230012300123        4695.993605325449   5.776129895849261          
ESO033-002               G        S2        4.9330667  -75.5411944  -336.2689088127295   2985.351934041709   03      4       2    817.0              1.0012254901960784       3210.827880625589   3.934838089001947          
IC2202                   G        S2        7.4652113  -67.5741852  592.2200511685116    3923.639855406388   03      4       3    813.0              1.001231527093596        3547.736132508724   4.3691331681141925         
PGC326141                G        S2        6.5335639  -64.1027778  1047.860106922126    2744.7174749332485  03      4       4    809.0000000000001  1.0012376237623763       4986.6791905101     6.171632661522401          
ESO121-028               G        S2        6.3960387  -60.9785295  -987.854030049261    2999.0168642307185  03      4       4    812.0              1.0012330456226881       3305.1213150497697  4.075365369975055          
